,product_title,star_rating,review_body
207,boAt Airdopes 141 True Wireless,4,"I am writing a true review after around a week long use of these boat airdopes 141 ....CONS1. the mic is average and the voice feels a little modulated on the mic provided .2. the case is little bulky due to longer battery life but you will get used to it in about 2 to 3 days. The case quality is decent but the case lid feels like its built out of crappy plastic and doesnt feel robust or stable in hand.3. these airdopes are based on bluetooth v 5.0 and later and they will work great with all the devices having the same bluetooth version i.e v5.0 or newer however in case of older versions there is a lot of latency lag. I personally use these with my laptop that has v5.0 and they work great however when i connect them with my android phone which has bluetooth v 4.10 , the experience is horrendous ... there are many problems like latency lag,  voice breaks etc even when the bt v.50 is backwards compatible .... i experience this latency lag and voice break during calling , whatsapp calling and playing simple mobile games. Despite all this there is no problem while streaming songs on these airdopes.4. there is a lot of voice leakage if you use them on 100 percent volume both on laptop and mobile phones you will have to tweak them ... the voice is also kind of high so you will not be able to listen to anything on 100 percent anyhow .... 50 to 60 is an ideal level for all the movies and games as well as music.5. Your ears will hurt after prolonged usage of these if you dont select the right size of air caps ... 3 sizes are already provided inside the box.6. The biggest con while using these airdopes on windows is that you cannot use the airdopes and the inbuilt mic together .... windows doesnt allow it even if you try very hard to use both the mic and airdopes output speaker together Its a windows issue but is manageable .7.Another big problem is that the voice control option is absent on the airdopes and the volume cant be controlled from the airdopes ... you will have to control it from the device which is also a big problem .PROS-1. the sound quality and the bass are great .2. the battery life is great you can easily use them for 7 to 8 hours on continuous usage.3. They charge very quickly, in a jiffy.4. They feel even greater if you enable surround sound while using them on windows platform.5. the connectivity is great too ;as soon as you open the case they will automatically detect and connect to the available devices that you paired them with earlier within seconds.6. There is literally zero latency and zero lag on these while connected on the same bluetooth version .... i used these on my laptop and played all the games like cs go, valorant, gta 5, and other games but there is no issue while gaming or music.7.There is a support for mono audio and you can use one airdope at a time instead of using both.8.Boat has provided a year's warranty on these so they can be easily replaced in case of a damage if the damage occurs within the given time frame .Overall the product can be optimized a bit more but is still good to use now and is a decent purchase on this price point ; however better options are available if you intend to use it just for calling purpose , better go with something wired or something that comes with older bt versions if you intend to use them with devices with older bluetooth versions ."
208,boAt Airdopes 141 True Wireless,4,"My review is splited into 6 subpoints:1) The audio gets distorted sometimes if you are listening to many media's at the same time.2) Audio range is about 5-6 meters if there is not obstruction in between.3) Battery backup along with charging case is around 26-30 hrs depending upon your usage, only if you use one earpod at a time instead of two. With two it's is around 20hrs.4) Noice Cancellation hardly exists, surrounding sounds can still be heard.5) The mic is very decent. The EnC is pretty good. However I would have liked to have a dedicated command or button to turn that on and off so that i could be able to record small sounds when needed, which is imposed at the moment.6) Build Quality is average, but considering other features that they give at this price point, it can be considered a good product to be considered."
209,boAt Airdopes 141 True Wireless,4,6months later 3 out of 4 sets stopped working.. kind of a sad thing  . Gave it to family .. 6 months time .. 1side will stop...anyone same issueOrdered one for me on Amazon. Likes it so much that I bought 3 more for all. .Pros1)Non stop 40 hours with the box.2)Comfort is so nice you won't know if you are wearing it or not .3) it fell a couple of times but still it worked .Cons1) 2 out of 4 have completed stopped working both were under heavy usage for 6 months. Both stopped around the 6 month time. Other 2 sets are I my used for office work  and They are still fine .so it means running it for 6 months non stop will damage it.2) repair is not possible I checked.. if Sumone can repair please reply.3) you will keep losing it coz it's so comfy n you won't know when it's not on your ears .4 sets ... I m still giving 5 after 2 sets stopped workimg . Coz for 999 it gave an amazing time of non stop music .
210,boAt Airdopes 141 True Wireless,4,"The media could not be loaded.                  Sounds:- amazing kind of sound which is truly noise isolating, Bass is literally bombastic but in terms of vocal it performs poorBattery:- I can assure you you'll never be disappointed with its battery performance you can use it as much you want in-ear running performance is more than 3-4 hours in case it lasts more than 3 daysTouch:- it is the main problem that you're gonna face with these earphones since they can be operated with a single touch so most of the time it stops without your will. Which is really problematic for those who listen to music while laying in bed.Connectivity:- well it has many disconnection issues sometimes the left runs while the right stops sometimes the right one works while the left one stops!! It's the problem you're definitely going to facePrice:- when it comes to price air dopes are the Ace of this segment for what it offersBut still that single touch use system is problematic!!All you can do is just go for it!! For daily use and those of you who listens to music while laying in bed may avoid it for single touch system"
211,boAt Airdopes 141 True Wireless,5,"The media could not be loaded.                  Let me come straight to the point. There is not much to criticize about these TWS but take a look at the points. ( This is a review after 1 month of use)Pros- 1. Excellent battery life.  2. Very fast connectivity ( just open  the case and it will get connected  to the recent paired device).  3. Mic quality ok-ok type( like u can  use it for calling at normal  surrounding but not recommended  for noisy surrounding) .  4. Build quality is also ok-ok type.Cons-1. Not recommended for gaming.  2. Hinge quality not good( sometimes  it feels like it will come out in my  hands during opening).  3. If your fingers are thick you will be  facing problem while putting it in  ear( whenever I try to place the  earbud in my ear, my fingers  somehow gets touched to the  finger sensor area of earbud and if  it is in connected mode, it  automatically starts the media  which is very annoying but soon i  got used to it).Some other points which I would like to cover about these TWS.1. For media use, it is good.2. If you are bass lover then this may  disappoint you because bass is not that  good, but it has a very clear and crisp  sound and every small detail you can  hear.3. Packing is also good.*Video I uploaded in this review is a bit noisy, sorry for that*If you have read the review till now, then thank you for reading my review and again I would recommend you to check out realme buds as they are far better than these at little bit more price."
212,boAt Airdopes 141 True Wireless,3,The media could not be loaded.                  The build quality and sound quality is descent and loud enough . But I have problem in battery backup. The earbuds are not surviving for 3 hours on continuous use on zoom lecture  on full volume. And decrease in the battery backup is not shown unless you reconnect it again. I guess the battery problem will be in only my product.Now I replace the product and guess what I get the used product from the seller it was well packed but inside it was a used product . This also have a connection problem when I put it in the pocket and go for a walk it stops and disturb the song this happen for very less time which is too much irritating. Now I am returning it again.
213,boAt Airdopes 141 True Wireless,4,"It's end of November... I fully tested the product and giving an honest review .• Good sound quality• Call quality isn't satisfactory as per my need . Does works in quiet areas but not in noisy places my buses , class rooms and had to take them out eventually• I love listening music in it .• can't wear it for long hours as it gives me headache (my personal experience might not be applicable to others)• buds do fit quiet well in my ear and are comfortable.As per for ₹1100 or more i guess this product gets 3.5/5 out of my 3 months of usage experience"
214,boAt Airdopes 141 True Wireless,4,"I am writting this rewiew after 15 days of using this dops.I got this product vary well manner. Perfactly packed. Stereo i checked perfact and bass are exellent.Battery back-up is also vary good. I am using 6-8 hours per day without putting in box. Its work up to 4-5 days with box charge if you have changed fully once.Only thing i am not satisfied with call. In call your caller always compaints of ECHO voice comes whatever you speak. 2ndly you just Can't talk while bike ride. Even i was at 20kmps speed i am not able to talk at all i would say, i have to stop the ride.(You CAN listen music while ride, no issue)Rest of things are exellent."
215,boAt Airdopes 141 True Wireless,4,"This is not a review for the sake of it, I'm writing this after using these for more than 2 weeks. I'll break the review down in points:• value for money: yes. This is absolute value for money, obviously not the best product but prolly the best product at this price.•sound quality: these are loud enough. Highs don't crack, mids are perfect, lows are clear enough. The bass is not exceptional but it's good enough, you won't be disappointed.• ergonomics: they're lightweight and that's good. They fit quite well, not perfect but that also depends on your ears, they provide additional moldings of different sizes so fit shall not be a problem for most people.One thing that's appreciable is the touch control, it's just so good to have it because pressing buttons would otherwise have only irritated your ears.•The carry/charging case: It's good enough, I wish it had more resistance in the lid, the lid has become kinda loose with use but it won't accidentally open up either.•Fast charging: that's a big deal, the earbuds get charged real quick."
216,boAt Airdopes 141 True Wireless,1,"Absolute garbage in the name of bluetooth headphones.The audio quality is extremely poor and if you're planning on listening to music, these ones are an absolute junk in terms of sound reproduction. The under 45mhz low bass is virtually absent, low-mids are absolutely flat and lack any punch, the vocals sound muffled, and the highs are a bit too bright for comfort. The small sized driver doesn't help but the tuning on these things are a disaster. If sound quality is what one is looking for, look elsewhere. A 0.5/5 in terms of music listening experience.Coming to calls, while the person on the other end is pretty clearly audible, the microphones on this seem to highlight the background noises much more than the actual speaker's voice leading to a horrible auditory experience to the person at the other end. There have been times when the person on the other end has asked me to get off the bluetooth and use a phone instead as the background noise made it excessively difficult to understand what was being said. A 0/5 when it comes to call handling and noise cancellation capabilities.The headphones have a satisfactory build as does the charger case. The lid could have done with a little better or solid hinge though. The magnets hold the headphones in place well enough. The headphones have a decent finish, don't get warm under excessive usage, and the buds provided are soft enough to fit most ear canals comfortably. A 2.5/5 in terms of the build quality.Overall, these ones have been a major disappointment and I've literally stopped using them already."
217,boAt Airdopes 141 True Wireless,4,"This TWS is good buy if you get at 1000 or under 1000 rs. I bought it 2 months ago at 999 rs and overall i am satisfied with this product, it have good amount of bass as well as treble, point to be noted there is still place for improvement in overall loudness. And biggest plus point of this tws is it's battery, damn its battery last forever. I'm not that much of a hard core user...i use it for 1-2 hr daily and battery last for easily 4-6 days. And yes if you have small ear i could be different to fit in your ear, and painfull over the period of time. If you are looking for casual usage go for it but if you want good sound quality and noise cancellation and all increase you budget and get realme or other one. And its not for fitness and exercises it will fall of while exercising get neckband, at this price range neckband have great audio quality as well as good battery as compare to tws."
218,boAt Airdopes 141 True Wireless,1,"For a reputed company in the buisness of speakers, headphones and sound related products the Airdopes 141 is a huge disaapointment as compared to not only other earbuds of Boat but also as compared to every other truely wireless earbud in the same price range avaialble on Amazon. The product comes in decent packaging in a box small enough to house a pet mollusc or serve as a congested coffin to a dead rodent. The connection quality is only as good as the connection an average lover of these earbuds can make with a woman. The sheer amount of times my music suddenly stopped and the these cheap excuse of a headphones utters its short curse into my ear which represents ""disconnected"". If by an miracle the ear buds manage to stay consistently connected to a mobile for more than 10 minutes they do not work well. It seems the left and right earbud seems to take turns in playing the music. So many times have I found myself willing to smash the charging box because the sound shifts from one earbud to another in fraction of seconds and killing the vibe of music dead. As written in a useless piece of paper called ""manual"" that comes in the box, putting the headphones back in the box closing it and reconnecting after a few seconds is not helpful. The presence of a section based entirely on troubleshooting connection issues speaks a lot about the amount of attention the makers of this abomination gave to actually fixing the problem.Though the headphones deliver decent audio quality while they last but bass remains at an all time low, it is not any use since they do not remain connected. I would absolutely not reccomend any buyer to go for these"
219,boAt Airdopes 141 True Wireless,4,"So I'm here after using it for 1-2 months because i thought writing a review is important, so when i first got the product i was really having bad feelings because of the reviews i saw saying the one side stopped working and unfortunately i also had go through that problem i saw some videos and also tried used them but it started working but then the charging issue happened my mom told me to replace it so i did , i got the replacement the next day and i was still anxious but thank god it worked so inshort for those who just wants to use it for song and videos it's a good product but you might have problem with calling and things the sound quality is okay okay"
220,boAt Airdopes 141 True Wireless,4,"Till now I've liked the product, it's been 1 month, sound quality is really good, what I like is even if increase the sound it doesn't give me headache, but yes I feel it distorts a bit sometimes.If I talk about the range I roam around in my it doesn't have much problem but yes if I go little bit more far the sound is not clear.It doesn't get out of  my ears that easily but if I bend down it gets loose a bit.But it looks a bit cheap but overall I like it and recommend it"
221,boAt Airdopes 141 True Wireless,4,"हिन्दी यूजर्स के लिए -नमस्ते दोस्तोबहुत  ही अच्छा प्रोडक्ट है आप इसको पर्चेज कर सकते होयह एक इयरबड्ज चार्ज होने के बाद 4 से 5 घंटे आराम से चलता है60%-70% आवाज़ पेइसका चार्जिंग केस 1:30 -2:00 घंटो में चार्ज होता है और इयरबड्स 35 से 40 मिनट में फूल चार्ज हो जाता है।आप इसे 5 -6 बार केस से चार्ज कर सकते हो बैटरी बैकअप अच्छा है।साउंड क्वालिटी भी अच्छी है और नॉर्मल ट्रैफिक में आप आराम से कॉल पे बात भी कर सकते हो ।और आप इसमें गेम भी खेल सकते है इसमें भी कोई दिक्कत नहीं होगी।विलंबता बहुत कम है pubg और bgmi जैसे गेम आप आराम से खेल सकते हैंEnglish user's -Hello friendsVery good product you can buy itThis one earbud lasts comfortably for 4 to 5 hours after charging60%-70% on voiceIts charging case charges in 1:30 -2:00 hours and earbuds 35 to 40.The sound quality is also good and in normal traffic you can talk comfortably on the call.And you can also play games in it, there will be no problem in that too.Latency is too low pubg and bgmi like games you can play comfortably"
222,boAt Airdopes 141 True Wireless,4,"Sound is average. Bass is so so. It's light weight. Doesnt cause pain in ear. Look and feel of the product is also good. What surprised me is its battery backup. Super, battery backup. In one go, it gives me 5 hrs for both earbuds and you can charge 4-5 times using the container. I know lots of people has faced connection issues, sometimes one earphone not working, even I also faced the same, but it's not an issue of the earphone, sometimes one of them fails to connect with the bluetooth. In such cases you can put the earbud inside the container and again reconnect. I thought of returning it at first, then I realized. Hope the battery won't deteriorate and sound quality also keeps up. Now coming to microphone, don't expect much from it. If you are in quiet to semi quiet place, you can attend calls, though there will be some lags in the response, still it's manageable. But if you are in bus or any public places, better to not use for phone calls."
223,boAt Airdopes 141 True Wireless,4,"I will keep this short and simple. Kindly note that I am reviewing this 48hrs into the purchase...Pros:-----1. Easy connectivity across various devices (yes, it does work with MS Teams!2. Sound is decent considering the price-range. No WOW factor though.3. Lightweight (I used it for 6-7 hrs straight without any ear strain)4. Looks cool! :)5. Fast charging is great!Cons:------1. Battery drains fast. Even with full charge it dint last more than 4-5 hrs of continuous usage.2. Cant not connect/pair with multiple devices at the same time."
224,boAt Airdopes 141 True Wireless,4,"I've been using these for about a month now and there are no issues. I use them all day and they keep up with the usage, battery is good. I usually use a single because the noice cancellation is pretty good and I don't hear anything around me. Bass is good too, my main motive was to find a good bass ones so I went with these and I'm glad I chose these. for music listening anytime, they don't fall off from your ears, running, cooking, studying, even sleeping. I can easily sleep with these because they turn off automatically if there is no music playing. Mic quality is quite good too. it's a very good product in this price range of you ask me"
225,boAt Airdopes 141 True Wireless,3,"This is not a review for the sake of it, I'm writing this after using these for more than 2 weeks. I'll break the review down in points:• value for money: yes. This is absolute value for money, obviously not the best product but prolly the best product at this price.•sound quality: these are loud enough. Highs don't crack, mids are perfect, lows are clear enough. The bass is not exceptional but it's good enough, you won't be disappointed.• ergonomics: they're lightweight and that's good. They fit quite well, not perfect but that also depends on your ears, they provide additional moldings of different sizes so fit shall not be a problem for most people.One thing that's appreciable is the touch control, it's just so good to have it because pressing buttons would otherwise have only irritated your ears.•The carry/charging case: It's good enough, I wish it had more resistance in the lid, the lid has become kinda loose with use but it won't accidentally open up either.•Fast charging: that's a big deal, the earbuds get charged real quick."
226,boAt Airdopes 141 True Wireless,2,"The media could not be loaded.                  Worst delivery service, first. I have the right, as a customer, to see if my goods has been tampered with. The box was damaged with previously opened remarks and its proof is there in the video uploaded. The delivery people repeatedly argue that you should take the package and do whatever you want later, which is just pathetic.Your delivery guy just said that ""its just 1099 product, whats the big deal. We deliver each day some products of worth 1 lakh. Just take it and go.""Teach them that, its not easy for everyone to buy and use their money.Second, a truthful evaluation of this productSound quality is descent for everyday use but not for music aficionados.Noise cancellation ONLY GOOD FOR HOME NOT FOR CROWDED AREAS.If you are purchasing it for a good base, the bass is actually not the best component.When the volume is kept above 50%, there is a terrible vocal disturbance; below 30%, it is perfectly normal.And its a request to amazon, please give some prior knowledge to your delivery partners that its a customers right to open a package and see if its right to buy or not."
227,boAt Airdopes 141 True Wireless,3,"Battery life on single charge says 6 hours on Amazon and it says 3 hours on Boat Website. This means that when battery life is mentioned, it is probably mentioned for single ear usage which is very unfair. So, for 3 hours that the website says, I get 45 to 75 minutes maximum. If your calls are lasting much longer than this, please look elsewhere. Every meeting I have it is so embarrassing to change the headset in the middle of the meeting saying charge is out. Not recommended for music in any case as the Bass is below average."
228,boAt Airdopes 141 True Wireless,4,"The media could not be loaded.                  A better quality case would be nice, some phones are difficult to connect like Vivo. Even if it is paired left side or right side one side does not work like no sound. Little pricey, price can be reduced for the quality. Overall it's good, in the gym excellent, call quality good even in heavy traffic🚧🚦 or in bus. Black ⚫ colour is good in the long run, other colors will get dirty."
229,boAt Airdopes 141 True Wireless,4,i just just opened the product and it looks really good.. i connected to bluetooth bt my right bud was not working.. so i thought i got a defecated product..i was about to replace it.. but i then read the instructions provided inside the box... and it tells.. tap 5 times on the bud to reset... i did so.. and it started working.. so guys don't panic.. read instructions always if u find any problem..will be updating again after use for few months
230,boAt Airdopes 141 True Wireless,4,"I Claim Warranty After Six Month Beacause My right Side airpodes Is Not Working Properly actualy The Bass Issue, the Product received and Delivered after One Week But they Not Solve the issue , same thing happen With many custome this thing i know beacause acompany , delivering and Receiving such kind parcel they courier partner . This issue Is normal for boat ,cause they do with every warranty Claim Customer"
231,boAt Airdopes 141 True Wireless,4,This is the best airpods that I have ever used. Nice battery life in one charge it can last 40 hours easily in low volume and heavy usage then it can last 35-40 hours easily. Good bass but low noise cancellation but it is satisfactory. As a conclusion it is a good product and worthful. You can have it as your need.
232,boAt Airdopes 141 True Wireless,4,"pro -:1.For 1200rs decent looking decent sounding earphone s2. Sound quality is similar as MI basic earphones which is good,base is also decent.3. Decent 3 - 4hrs battery life for earphones and can be charged like 4 or 5 times until battery of case runs out.4. Case only takes around 1 hrs to fully charge.Cons -:1.Not so good connectivity i dont know if its particular problem with my laptop or these earphones cause connectivity is very bad with my laptop (nitro 5).2.If you watch movies or series in very highly compressed or some complex audio format then it might not play audio smoothly (but it only happened once when i was watching a series episode in vlc media player my wired earphones played audio smoothly but these eardopes struggled but it could be the limitation of bluetooth as well).3.Dont buy these for gaming some time lag can be very very noticeable in audio and video and lag can increase if the rendered audio gets very complex like if processor has to process audio of enemy attack + teammate audio + background music + other music in game then lag would increase very much.4.Range is average but it could be particular to your device as well like some phones might have higher bluetooth coverage and some less.Although these are good earphones i would have given them 4.5stars as they are good wireless earphones in budget if you ignore some little cons but boat needs to update their connection sound and welcome music of these earphones.Before buying these i use to think that for comfort these are better than neckbands but actually neckbands are not that bad at all for the following reasons -:1. Neckbands dont have battery in earphones directly beside your ear due to which they are lighter in ear2. Although it may seem convenient to carry airdopes rather than neckband but in some cases not putting your hand in pocket to get the earphones from the box and directly having them hanging in your collar is nice and convenient."
233,boAt Airdopes 141 True Wireless,3,"daily use product and writing this review after 3 days of use. Connectivity occurs instantaneously the issue occurs with continuity of the audio though. There are instances when the connectivity gets lots and a jitter of audio occurs.Audio output quality is comparatively less to the JBL RUN series that i previously used though both have same driver. The body looks very plastic and has a  matte finish which does not provide a premium look compared to the 181 model. Call quality and audio recording quality is pretty good.the bass is good ,still the audio delivery can be better. The battery life is actually pretty amazing, there is no to very minimum lag in audio.And this has zero noise cancellation. you can clearly hear what's happening around and the white noise that is around you, Overall a 3.5/5 would have been better if there was a better audio deliveryEdit : the mic seems to only work for call. Not for recording or video calling via snapcall and other social apps. Hardware Integration seems a Lil off."
234,boAt Airdopes 141 True Wireless,4,"I have seen a lot of negative reviews for these earbuds however, these are not bad at all. They are really cheap at 999 INR and the build quality has taken a hit, however, what matters is sound quality which is stellar for this price. I already own a lot of earbuds ranging from 999 to 10k and these for the price are great.The battery life though not as good as claimed however, 5 hours on the earbuds and close to 30-34 hours with the case is much better than the competition.I only have one gripe with these and that has to be the eartips, it's sort of an oval shape and you'll need to find proper seal so try all the different ear tips given in the box."
235,boAt Airdopes 141 True Wireless,3,"well,ihad a confusion whether to choose this or 161 during bbs,because both were the for 899...i checked the reviews and they told this one is better,so i bought it...Positives :- Good sound quality,expected from the price range..- really good battery backup...getting 5hrs for at least and about the case, idk i charge them like in 3 days when it gets to 2 bar charge...so, battery is great ngl nd that was the main reason for choosing this product..- Good fit in the ear, no complaints at all.. however it hurts after like 5hr of usageNegatives :- The first negative is the case itself... it feels so big and cheap... definitely not good looking either... the matte finish doesn't give a premium look also... it's been 3 weeks and i already have permanent scratches on it..- build quality feels cheap, because my one side already started giving buzz sound while calling and listening on higher volume... I'm going to claim warranty for that... it was perfectly ok until last day (almost 3 weeks), and one small fall from hand caused it...- Noise cancellation is not that great on outdoor conditions... you have to talk louder for them to hear you better... but you'll hear them without any issues though... just like every other earpods which doesn't have ANC...concluding, i must say go for other models, because just the battery backup is not going to make it worth of the purchase... it's pretty average...."
236,boAt Airdopes 141 True Wireless,3,"I had to replace it once because the mic in right one was non functional + sometimes it stayed paired even after being put in the case and lid closed.After replacement, I'm writing a review after 10 days use. I would like to mention that earlier I've used bluetooth neckbands- One plus bullet wireless z and Realme wireless 2 Neo.I've used boat wired earphones earlier and I'm not a huge fan of boat. I purchased these Boar Airdrops under influence of Shark Tank 😂I thought boat may have improved their quality.Now I'm gonna say somethings that's gonna trigger most Indians. Their sense in music sucks. All we Indians care is about bass. That's because it's only bass that a simple fellow can understand from the boom-boom sound and differenciate from a 50₹ roadside earphone. There are other things as vocals, treble including bass etc that's makes a good listening experience.Now since most people only understand bass and demand bass, all the brands have started selling bass edition. And the Indian earphone/headphone market now lacks a good balanced earphone.Now coming to Boat Airdrop after this rant 😂 I will compare it to my previous bluetooth earphones (one plus bullet wireless z and realme buds 2 Neo)Pros 👍🏻*I got it for ₹999 so it's the best when price is concerned. Cheapest amongst all my earphones.*It's truly wireless so no wire mess at all.* Pairing is simple and fast.*Very good fit in my ear, lightweight and comfortable(this point differs from person to person and ear shape and size is diffrent)*Battery life is great.*Sound quality is decent compared to the price. Quality of sound has definately improved.*Noise cancelling does work but it's not that great.*Looks good in ears and feels premiumCons👎🏻*Range is not good. You'll loose connection after 1 wall. My One plus had a range of upto 3 walls. Realme had Range of 2 walls.*This airdrop gets glitchy for a sec or two every now and then but it's not a major problem. Its manageable but annoying at times.*Doesn't pair sometimes. Have to close the lid of the case and reopen it. Sometimes also have to manually connect from phone's Bluetooth option.*The case gets scratches easily. I have the white varient as it looks the best. But for scratches black might be the better option.Conclusion:I would rank one plus bullet wireless z as 1st(not the bass edition) but it's the most expensive also. 2nd position goes to realme buds 2 Neo. Boat airdrop at 3rd position but what more to expect at ₹999. If price is a constrain go for boat airdrop. Its truly wireless but there's also this headache of not loosing any airdrop by mistake also you'll have to carry the case for safety which is not a case in neckband. So apna apna dekh ke kharid lo 😂"
237,boAt Airdopes 141 True Wireless,4,Amazing and good sound quality. Sadly if you have a slightly old phone you cannot enjoy the effect of these. It gives different sound quality depending on phone. Charges quickly but discharges quickly as well. If you use earphones all the time and hate charging every 6 hrs I recommend boat Rockerz 255 pro + they are amazing.
238,boAt Airdopes 141 True Wireless,4,I bought it in january 2022 and in august month one side airpod was completely shut because it was not supporting charging.......In the beginning this problem is not that frequent but later it becomes frequent....I claimed my warranty and the brand new product was delivered to me in just 12 days......But guess what! Now this product is facing the same problem in a week ...I will claim the warrenty again...
239,boAt Airdopes 141 True Wireless,4,"It is decent in quality but the case can be little bit better. Noice cancellation is also nice. Bass is the best thing in these Airdopes they are really balaced. These are the bestAirdopes underthis price range you can definitely check this out without any worries and I forgot to mention about the fitting they are not going to fall out you can exercise ,sleep , dance,do yoga they are not going to come out."
240,boAt Airdopes 141 True Wireless,4,"Mobile to street, Boat141 Airdrops  7 to 8 meter frequency only song play no problem 8 meter above moving not clear audio bass Avarage quality"
241,boAt Airdopes 141 True Wireless,4,Bought it 2 months ago... It worked fine for some time but since last 3 weeks right side airdope is not at working though Bluetooth connection is fine... I feel it's not worth the cost... Bought it for ₹1499...
242,boAt Airdopes 141 True Wireless,4,Mic issue :- This is the must buy product with overall qualities specially bass but the problem i faced is when we are traveling in crowd and accepts the call mic catches surrounding voice rather than ours so there is so much problem in call
243,boAt Airdopes 141 True Wireless,4,"Pros : Good bass , and enough volume.Cons: sound quality is not as good as boat bass head 225 earphones , so comparatively to this earphones you don't get it really good soudn except this you'll enjoy the sound."
244,boAt Airdopes 141 True Wireless,4,"It’s an excellent product for Bass! And it comes with Siri and Google assistant inbuilt.Range is just about 8-10 meters. Charge - 4/5. Gets connected to any available paired Bluetooth device as soon as taken from the case.Bass - 5/5. Noise cancellation - 2/5. Case quality and design - 4/5. Overall good product, but fells slightly costly.Best product if in need for BASS."
245,boAt Airdopes 141 True Wireless,4,"I received the product, but there is not serial number printed in the device, Is the product is original or duplicate?"
246,boAt Airdopes 141 True Wireless,5,"Im using it since 10 weeks.. I call my family or friends, connect these airdopes and talk with them while doing some boring work.. I use it for 1-2 hrs a day. Keep charging for every 2 weeks..In the 1st week i used to get pain around my ears.. after that i think i got used to it.. ill feel itching and irritation if i used for more than an hour..Few times they slipped from my ear and fell on ground and water also.. but thank god they are still working..Im not aware of latest models and brands in it but i can suggest these are helpful..Being very small they always go missing.. need to be aware while putting it somewhere.. i dont suggest for parents of naughty kids.. and maybe senior citizens cannot handle it.."
247,boAt Airdopes 141 True Wireless,4,"Decent product. Fits comfortable in ears for long time. Environment noise cancellation works good. Sometimes there is a lag in getting connected to my iPad. One thing didn't like about it is the size of the case. It's light but way too big. It creates a mould when kept in pocket.Battery backup of 6 hours per charge is a myth. It can hardly last for 4 to 4.5 hours and not more than that.As my title says, you get what you pay for. It's a decent product for the price one. And better than comfort level of Airdopes 441"
248,boAt Airdopes 141 True Wireless,4,"The best feature about this earphones is IWP (Instant Wake and Pair) technology. Once you open the lid of the case, the earphones connect to the phone/device. Followed by battery backup.These are good for listening to Music or binging on Videos. Definitely suitable for Workout with  their IPX4 rating.Very very bad for calls. Even though there is passive noise cancellation by virtue of their fit, the Mic(s) are very sensitive to surrounding noise. Don't pick these if you want to use them for calls and you want to use them in a noisy environment.The LED indicators are not flashy - an additional aircraft that I like.Allover a steal deal for the price and the stated purpose.Hope this helps your purchase decision! 👍"
249,boAt Airdopes 141 True Wireless,1,"Under Rs. 1400.00 this is neither bad nor good for an earbud. But few points i would like to mention in short-PROS-*ASAP CHARGE*BEAST MODE (GAMING)*GOOD BACK-UP (BATTERY)*STANDARD SOUND QUALITYCONS - (AFTER 6 MONTHS)* SOUND KEEPS DECREASING SUDDENLY, THEN YOU'LL HAVE TO RESET IT TO BRING BACK TO NORMAL.* A PROBLEM I HAVE BEEN FACING SINCE 5th MONTH IS THAT THE EARBUDS STAYS CONNECTED TO THE PHONE'S BLUETOOTH EVEN AFTER I PUT IT IN THE CASE AND CLOSED.* TRIED RESETTING IT QUITE A FEW TIMES BUT SAME PROBLEM PERSISTS, GUESS I HAVE TO TAKE IT TO SERVICE CENTRE.Lastly, i didn't had a good experience with this product of boat and very dissapointed with the quality hope the product gets repaired in the centre."
250,boAt Airdopes 141 True Wireless,1,Poor poor ....Worst product ....Don't buy pls ....Sound quality poor .....Not working properly..... One side of airpod are sometimes won't work  .......So recommend u guys to won't buy this product..... I assure you if buy this product u will definitely won't gonna like ..... Don't buy don't buy pls don't buy .... The quality boat provides these day are worst than you ever thought.... Worst seller of this product .... I thought of buying another product for my friend but now I won't buy this product anymore in my life....Worst product ....Don't buy pls ....Sound quality poor .....Not working properly..... One side of airpod are sometimes won't work  .......So recommend u guys to won't buy this product..... I assure you if buy this product u will definitely won't gonna like ..... Don't buy don't buy pls don't buy .... The quality boat provides these day are worst than you ever thought.... Worst seller of this product .... I thought of buying another product for my friend but now I won't buy this product anymore in my life....
251,boAt Airdopes 141 True Wireless,4,A very good product by boat indeed and priced very conveniently. You can get it for around 1k online. Considering the money quite good but a few issues here and there.The lack for an app to control the airdopes is evident due to connection issues especially when using just a single airdope. You have to configure everything via your phones bluetooth. But battery and sound quality is quite good. Mic is also average and you can do with it. You can also wear this for working out confidently. Very good product by boat for the price.
252,boAt Airdopes 141 True Wireless,4,"This is my first low budget earbuds. And i must say i am amazed by the quality of this budgeted boat airdopes. The airdopes looks nice asthetically and feels pretty good for the price.. i didn't expect it to have a led light indicator. Felt like an ""icing on the cake"" thing.I have Samsung buds 2 but this one I bought for the rough usage of mine and for travelling purpose as i feel i may lose them. I use it for Hindi and English songs for good trebble usage and med bass.. i have not tried for high bass songs yet.."
253,boAt Airdopes 141 True Wireless,4,Firstly I gonna say is that the product is on a whole is good but has some drawbacks like the main problem with the left earpiece which after a long use suddenly switches itself off but can be solved by replacing it inthe case and then reconnecting it again with your device. Battery is good but not as good as they are saying but ya technically speaking is pretty long lasting for a day or so noice cancellation is pretty good but again the voice calling is not so well like if you are riding a bike at high speeds and someone calls you up the other person may not be able to hear you properly but in general speaking the product is good for normal usage the case although bulky can easily fit in your pockets some issues are there which I expect the company services gonna look into otherwise the product is worth a try 👍👍
